Date,ETF,target
2020-08-26,VLUE,0.002378583764798
2020-08-26,USMV,0.0046286842522881
2020-08-26,EFA,-0.0102518120028993
2020-08-27,SPY,0.0064384869132291
2020-08-27,MTUM,0.0042380470339297
2020-08-27,VLUE,0.0103722120268675
2020-08-27,USMV,0.0046077378544995
2020-08-27,EFA,0.0070498642565322
2020-08-28,SPY,-0.0036291118316825
2020-08-28,MTUM,0.0140412074109242
2020-08-28,VLUE,-0.0093168770106011
2020-08-28,USMV,-0.0019939280524825
2020-08-28,EFA,-0.0076652890090739
2020-08-31,SPY,0.0093746259309269
2020-08-31,MTUM,0.0115307311898334
2020-08-31,VLUE,-0.0015833058855475
2020-08-31,USMV,-0.0003070967105781
2020-08-31,EFA,0.0010767615855316
2020-09-01,SPY,0.0143603309592631
2020-09-01,MTUM,0.0071876745432087
2020-09-01,VLUE,0.0207781372336014
2020-09-01,USMV,0.0190162749714598
2020-09-01,EFA,0.013285568178955
2020-09-02,SPY,-0.0350203146905926
2020-09-02,MTUM,-0.0515690920217438
2020-09-02,VLUE,-0.0236877172321839
2020-09-02,USMV,-0.0242521014247274
2020-09-02,EFA,-0.0228624636014922
2020-09-03,SPY,-0.0081982880310688
2020-09-03,MTUM,-0.0140356371845341
2020-09-03,VLUE,0.0029095799985825
2020-09-03,USMV,-0.0061946546132061
2020-09-03,EFA,0.0013958295414566
2020-09-04,SPY,-0.0277031845505729
2020-09-04,MTUM,-0.0431863456758524
2020-09-04,VLUE,-0.0181219433408217
2020-09-04,USMV,-0.0161305976371244
2020-09-04,EFA,-0.0123197835879635
2020-09-08,SPY,0.0195547550213598
2020-09-08,MTUM,0.0304735746273824
2020-09-08,VLUE,0.0095014111086628
2020-09-08,USMV,0.0153535767260863
2020-09-08,EFA,0.0185004072970688
2020-09-09,SPY,-0.0175159552138536
2020-09-09,MTUM,-0.0180033575413349
2020-09-09,VLUE,-0.0167888753530634
2020-09-09,USMV,-0.0140914662412991
2020-09-09,EFA,-0.0117757378319337
2020-09-10,SPY,0.0005091000394645
2020-09-10,MTUM,-0.0034563512793629
2020-09-10,VLUE,0.0075563703738082
2020-09-10,USMV,0.0029913708721595
2020-09-10,EFA,0.0099256120498739
2020-09-11,SPY,0.0130849368857931
2020-09-11,MTUM,0.0219437249841308
2020-09-11,VLUE,0.0152083041394635
2020-09-11,USMV,0.0138945623784329
2020-09-11,EFA,0.005386599840376
2020-09-14,SPY,0.0050400724330474
2020-09-14,MTUM,0.0158412009261591
2020-09-14,VLUE,-0.0026514006644075
2020-09-14,USMV,0.0046403949687151
2020-09-14,EFA,0.0064259576686769
2020-09-15,SPY,-0.0039767442917186
2020-09-15,MTUM,-0.012735613009674
2020-09-15,VLUE,0.0099069394570283
2020-09-15,USMV,-0.0001544778702052
2020-09-15,EFA,0.0
2020-09-16,SPY,-0.0088341163814148
2020-09-16,MTUM,-0.0105988775187998
2020-09-16,VLUE,-0.0022373003709992
2020-09-16,USMV,-0.0052613713846072
2020-09-16,EFA,0.001371710634038
2020-09-17,SPY,-0.0115793092073529
2020-09-17,MTUM,-0.0039775864756038
2020-09-17,VLUE,-0.0092638834982058
2020-09-17,USMV,-0.0091965552415623
2020-09-17,EFA,-0.0081046859864507
2020-09-18,SPY,-0.0111920138141792
2020-09-18,MTUM,0.0035597844845366
2020-09-18,VLUE,-0.0244965122376417
2020-09-18,USMV,-0.0118140563621032
2020-09-18,EFA,-0.0256604116345724
2020-09-21,SPY,0.0101328584038369
2020-09-21,MTUM,0.0078420082938096
2020-09-21,VLUE,0.00081750290345
2020-09-21,USMV,0.0067905116144236
2020-09-21,EFA,-0.0003150958303387
2020-09-22,SPY,-0.0234641224513313
2020-09-22,MTUM,-0.0280947921406803
2020-09-22,VLUE,-0.0191071663449985
2020-09-22,USMV,-0.0195971263586563
2020-09-22,EFA,-0.0083867682540458
2020-09-23,SPY,0.0026620361661867
2020-09-23,MTUM,0.0015657287479797
2020-09-23,VLUE,0.0026506217105439
2020-09-23,USMV,0.0012895100457221
2020-09-23,EFA,-0.000953853707997
2020-09-24,SPY,0.016037401361553
2020-09-24,MTUM,0.0236097897236767
2020-09-24,VLUE,0.0083241792081265
2020-09-24,USMV,0.0137580560377139
2020-09-24,EFA,0.0033345838818768
2020-09-25,SPY,0.016473074395551
2020-09-25,MTUM,0.0140671932415862
2020-09-25,VLUE,0.0206474803921699
2020-09-25,USMV,0.0110601200859666
2020-09-25,EFA,0.0149479961737417
2020-09-28,SPY,-0.0054610920716584
2020-09-28,MTUM,-0.000616384087232
2020-09-28,VLUE,-0.0070625252617763
2020-09-28,USMV,-0.0044091981906531
2020-09-28,EFA,-0.0010937880465506
2020-09-29,SPY,0.0075536637027455
2020-09-29,MTUM,0.0098858378260305
2020-09-29,VLUE,0.0055727082803731
2020-09-29,USMV,0.0058225703593465
2020-09-29,EFA,-0.0048584877593979
2020-09-30,SPY,0.0063993339128602
2020-09-30,MTUM,0.0124725799307526
2020-09-30,VLUE,0.0035178152316756
2020-09-30,USMV,0.0042277849493924
2020-09-30,EFA,0.0057960257473252
2020-10-01,SPY,-0.0095397382278814
2020-10-01,MTUM,-0.0233866794518032
2020-10-01,VLUE,0.0020238937957919
2020-10-01,USMV,-0.0039139733425954
2020-10-01,EFA,-0.0020326596962359
2020-10-02,SPY,0.0175774028693564
2020-10-02,MTUM,0.0221129206560385
2020-10-02,VLUE,0.0176357109482191
2020-10-02,USMV,0.0130903545454682
2020-10-02,EFA,0.0150682672719048
2020-10-05,SPY,-0.014317655145089
2020-10-05,MTUM,-0.0156183824957181
2020-10-05,VLUE,-0.0079777496627124
2020-10-05,USMV,-0.0104271815857837
2020-10-05,EFA,-0.0106953640111392
2020-10-06,SPY,0.0172566274271896
2020-10-06,MTUM,0.0180975120282915
2020-10-06,VLUE,0.019433371631859
2020-10-06,USMV,0.0119743934270474
2020-10-06,EFA,0.0085345626423752
2020-10-07,SPY,0.0088234833101865
2020-10-07,MTUM,0.0039406516313795
2020-10-07,VLUE,0.0167482962371629
2020-10-07,USMV,0.009385370693663
2020-10-07,EFA,0.0069289343595974
2020-10-08,SPY,0.0088907395891399
2020-10-08,MTUM,0.0123219902616943
2020-10-08,VLUE,-0.0050339210939122
2020-10-08,USMV,0.0064111948817035
2020-10-08,EFA,0.007795284685231
2020-10-09,SPY,0.0159592819203847
2020-10-09,MTUM,0.0181386445133001
2020-10-09,VLUE,0.0082475161581647
2020-10-09,USMV,0.0092392040724239
2020-10-09,EFA,0.0057689021373567
2020-10-12,SPY,-0.0065471158928602
2020-10-12,MTUM,0.0015501918752934
2020-10-12,VLUE,-0.0096719337023716
2020-10-12,USMV,-0.0068076806852153
2020-10-12,EFA,-0.0112651922080816
2020-10-13,SPY,-0.0063033091632792
2020-10-13,MTUM,-0.0066061733092218
2020-10-13,VLUE,-0.0027247656264716
2020-10-13,USMV,-0.0045639201339007
2020-10-13,EFA,-0.0016853635570216
2020-10-14,SPY,-0.0012366321919803
2020-10-14,MTUM,-0.0065854643252832
2020-10-14,VLUE,0.005442461298842
2020-10-14,USMV,-0.0044318413447821
2020-10-14,EFA,-0.0118782933987463
2020-10-15,SPY,-0.0006045975172122
2020-10-15,MTUM,-0.0021609759173683
2020-10-15,VLUE,0.0012913851918418
2020-10-15,USMV,0.0021419208262841
2020-10-15,EFA,0.0046445561202544
2020-10-16,SPY,-0.0153203349429831
2020-10-16,MTUM,-0.0149266803791764
2020-10-16,VLUE,-0.0094665060436147
2020-10-16,USMV,-0.0152463293424409
2020-10-16,EFA,-0.0037137963168883
2020-10-19,SPY,0.0039977965287292
2020-10-19,MTUM,-0.0019982379661463
2020-10-19,VLUE,0.0032521659428464
2020-10-19,USMV,0.0012405221571314
2020-10-19,EFA,0.0049488931621721
2020-10-20,SPY,-0.0018947099443053
2020-10-20,MTUM,-0.0054822256660182
2020-10-20,VLUE,-0.0041643021875585
2020-10-20,USMV,0.0013940445666806
2020-10-20,EFA,-0.0047939405000351
2020-10-21,SPY,0.0054703477808028
2020-10-21,MTUM,-0.0009393808951934
2020-10-21,VLUE,0.014114688465297
2020-10-21,USMV,0.003399470298064
2020-10-21,EFA,0.0007747397807191
2020-10-22,SPY,0.0033894315043326
2020-10-22,MTUM,0.0026137899116187
2020-10-22,VLUE,-0.0067087626421409
2020-10-22,USMV,0.0030799716490032
2020-10-22,EFA,0.0064844931703589
2020-10-23,SPY,-0.018652881540535
2020-10-23,MTUM,-0.0112401888536016
2020-10-23,VLUE,-0.0243724104633327
2020-10-23,USMV,-0.0148723682912863
2020-10-23,EFA,-0.0181694976139339
2020-10-26,SPY,-0.0034534540440568
2020-10-26,MTUM,0.0015558574704832
2020-10-26,VLUE,-0.0175289162269234
2020-10-26,USMV,-0.0075200572176259
2020-10-26,EFA,-0.0078666914528907
2020-10-27,SPY,-0.0347764535453109
2020-10-27,MTUM,-0.0340952986708258
2020-10-27,VLUE,-0.0293131949370286
2020-10-27,USMV,-0.0300101515556477
2020-10-27,EFA,-0.0303078575507496
2020-10-28,SPY,0.0101121454144279
2020-10-28,MTUM,0.0053699581978773
2020-10-28,VLUE,0.0114712884980135
2020-10-28,USMV,0.0025891896572339
2020-10-28,EFA,0.0047105551497932
2020-10-29,SPY,-0.0104796840626926
2020-10-29,MTUM,-0.0178947589054949
2020-10-29,VLUE,0.0030183255612743
2020-10-29,USMV,-0.0033997214991939
2020-10-29,EFA,-0.0051990227785768
2020-10-30,SPY,0.0111461506201467
2020-10-30,MTUM,0.0078992854987163
2020-10-30,VLUE,0.0198056610593351
2020-10-30,USMV,0.0143306458071726
2020-10-30,EFA,0.0129471897371624
2020-11-02,SPY,0.017501965025343
2020-11-02,MTUM,0.0178927970776349
2020-11-02,VLUE,0.0192888042922404
2020-11-02,USMV,0.0166473011378444
2020-11-02,EFA,0.0258724549848386
2020-11-03,SPY,0.0221030120055036
2020-11-03,MTUM,0.043941642634875
2020-11-03,VLUE,0.0011850750061388
2020-11-03,USMV,0.0109461622036853
2020-11-03,EFA,0.0109085652288083
2020-11-04,SPY,0.0193149937802696
2020-11-04,MTUM,0.0182568604001227
2020-11-04,VLUE,0.0241821703858704
2020-11-04,USMV,0.0085171990615314
2020-11-04,EFA,0.0237395675533058
2020-11-05,SPY,-0.0002280797184747
2020-11-05,MTUM,-0.000194418547394
2020-11-05,VLUE,-0.0069609589208344
2020-11-05,USMV,0.0033866583130202
2020-11-05,EFA,0.0021167623566607
2020-11-06,SPY,0.0124872301421053
2020-11-06,MTUM,-0.0294189188520255
2020-11-06,VLUE,0.035702516250499
2020-11-06,USMV,0.0161587855677041
2020-11-06,EFA,0.0287329481062233
2020-11-09,SPY,-0.0014678430417656
2020-11-09,MTUM,-0.0125009808280217
2020-11-09,VLUE,0.0135128518844408
2020-11-09,USMV,0.0070821047438665
2020-11-09,EFA,0.0089122544727243
2020-11-10,SPY,0.0074010842446643
2020-11-10,MTUM,0.0201526244063966
2020-11-10,VLUE,-0.0009853790231454
2020-11-10,USMV,0.004793615865439
2020-11-10,EFA,0.0084010518578135
2020-11-11,SPY,-0.0097483367960006
2020-11-11,MTUM,-0.0027213987356614
2020-11-11,VLUE,-0.0177834279145367
2020-11-11,USMV,-0.0103645120175334
2020-11-11,EFA,-0.0146751564676012
2020-11-12,SPY,0.013749837744064
2020-11-12,MTUM,0.0046417509703204
2020-11-12,VLUE,0.0246620436793898
2020-11-12,USMV,0.012901261252637
2020-11-12,EFA,0.0152520410750503
2020-11-13,SPY,0.0124049777598224
2020-11-13,MTUM,0.0015863744325176
2020-11-13,VLUE,0.0225136833702805
2020-11-13,USMV,0.0078688680997496
2020-11-13,EFA,0.0103254952895451
2020-11-16,SPY,-0.0053925198342443
2020-11-16,MTUM,0.0003302971165202
2020-11-16,VLUE,-0.0049191418236777
2020-11-16,USMV,-0.0062302459243726
2020-11-16,EFA,-0.0009994197030145
2020-11-17,SPY,-0.0121077131841809
2020-11-17,MTUM,-0.0047655401492232
2020-11-17,VLUE,-0.0061532613597634
2020-11-17,USMV,-0.0127295044447006
2020-11-17,EFA,-0.0052980479644391
2020-11-18,SPY,0.004201027252181
2020-11-18,MTUM,0.0080613654911825
2020-11-18,VLUE,0.0031415305596171
2020-11-18,USMV,0.001806798350371
2020-11-18,EFA,0.0070103651033334
2020-11-19,SPY,-0.0068712687542212
2020-11-19,MTUM,-0.0048156937672951
2020-11-19,VLUE,-0.0048374859745475
2020-11-19,USMV,-0.0048258372205734
2020-11-19,EFA,0.0029895950487017
2020-11-20,SPY,0.0059765135514938
2020-11-20,MTUM,0.0005950154609585
2020-11-20,VLUE,0.0237197091613614
2020-11-20,USMV,0.0013596552156261
2020-11-20,EFA,-0.001279895800977
2020-11-23,SPY,0.0159852637835956
2020-11-23,MTUM,0.00494428548371
2020-11-23,VLUE,0.0238633038090718
2020-11-23,USMV,0.0090173267332651
2020-11-23,EFA,0.0148337696401519
2020-11-24,SPY,-0.0015429370613421
2020-11-24,MTUM,0.0109878082261494
2020-11-24,VLUE,-0.0085906685457596
2020-11-24,USMV,-0.0017969721018291
2020-11-24,EFA,-0.0012628373823313
2020-11-25,SPY,0.0027811239145499
2020-11-25,MTUM,0.0113829605069165
2020-11-25,VLUE,0.0005828883502813
2020-11-25,USMV,0.0014976086665138
2020-11-25,EFA,0.0068565361857419
2020-11-27,SPY,-0.0044367434679848
2020-11-27,MTUM,0.0047475222930783
2020-11-27,VLUE,-0.0098360990364595
2020-11-27,USMV,-0.0025471351897002
2020-11-27,EFA,-0.0219943643272511
2020-11-30,SPY,0.0108777328522296
2020-11-30,MTUM,0.0006396214216818
2020-11-30,VLUE,0.0112334056746346
2020-11-30,USMV,0.0073247602997623
2020-11-30,EFA,0.0232485780450394
2020-12-01,SPY,0.0021013985457008
2020-12-01,MTUM,-0.0048730410162387
2020-12-01,VLUE,0.0077657483812354
2020-12-01,USMV,-0.0032820717192155
2020-12-01,EFA,0.0001393205183899
2020-12-02,SPY,-0.0002724635568006
2020-12-02,MTUM,0.0031447539617479
2020-12-02,VLUE,0.0065598010969181
2020-12-02,USMV,-0.0017947604267872
2020-12-02,EFA,0.0016695489088989
2020-12-03,SPY,0.0085808463902465
2020-12-03,MTUM,0.0051767426463441
2020-12-03,VLUE,0.0185241217012348
2020-12-03,USMV,0.0050768321460026
2020-12-03,EFA,0.0084445853907049
2020-12-04,SPY,-0.0020571848411016
2020-12-04,MTUM,0.0089472291303227
2020-12-04,VLUE,-0.0077994864522404
2020-12-04,USMV,-0.0010431414858667
2020-12-04,EFA,-0.0081666483459734
2020-12-07,SPY,0.0029218905651809
2020-12-07,MTUM,0.0044755012798599
2020-12-07,VLUE,0.0075745511881365
2020-12-07,USMV,0.0029773824413262
2020-12-07,EFA,0.0034686433792135
2020-12-08,SPY,-0.009009379878572
2020-12-08,MTUM,-0.0247694176471132
2020-12-08,VLUE,-0.0011270882974008
2020-12-08,USMV,-0.0046190606667309
2020-12-08,EFA,0.0013841435966422
2020-12-09,SPY,-0.0003272666572705
2020-12-09,MTUM,0.0103895891267881
2020-12-09,VLUE,-0.0071287840890732
2020-12-09,USMV,-0.0038905624263397
2020-12-09,EFA,0.0013821703929213
2020-12-10,SPY,-0.0011729342013357
2020-12-10,MTUM,-0.0012765683980593
2020-12-10,VLUE,-0.0062652655697484
2020-12-10,USMV,0.0017977570275491
2020-12-10,EFA,-0.0030431681447025
2020-12-11,SPY,-0.0044872870623499
2020-12-11,MTUM,0.0063171978720451
2020-12-11,VLUE,-0.0064016258601914
2020-12-11,USMV,-0.0028302085195133
2020-12-11,EFA,0.0006151608120526
2020-12-14,SPY,0.013428850553284
2020-12-14,MTUM,0.0094332709076414
2020-12-14,VLUE,0.0108183721413011
2020-12-14,USMV,0.0103486956988465
2020-12-14,EFA,0.0101539163719442
2020-12-15,SPY,0.0015680172462443
2020-12-15,MTUM,0.0045890897972717
2020-12-15,VLUE,-0.0028658028637269
2020-12-15,USMV,-0.0002986139135985
2020-12-15,EFA,0.0038671366351646
2020-12-16,SPY,0.0055763783552794
2020-12-16,MTUM,0.0133334498699688
2020-12-16,VLUE,0.0004591318417877
2020-12-16,USMV,0.0096546993085283
2020-12-16,EFA,0.0070063060136377
2020-12-17,SPY,-0.0040008956697136
2020-12-17,MTUM,0.0021022334366134
2020-12-17,VLUE,-0.0122374469223651
2020-12-17,USMV,-0.000147603033731
2020-12-17,EFA,-0.0052156668661551
2020-12-18,SPY,-0.0035818121619425
2020-12-18,MTUM,-0.0006177697878353
2020-12-18,VLUE,-0.0053576791290135
2020-12-18,USMV,-0.0083136021124182
2020-12-18,EFA,-0.0128802477421267
2020-12-21,SPY,-0.0016868622329631
2020-12-21,MTUM,0.0064066784482538
2020-12-21,VLUE,-0.009032656480361
2020-12-21,USMV,-0.0031356212849479
2020-12-21,EFA,-0.0025119683797355
2020-12-22,SPY,0.0008983680370243
2020-12-22,MTUM,-0.0096875621870434
2020-12-22,VLUE,0.0093830010361068
2020-12-22,USMV,-0.0005983513302278
2020-12-22,EFA,0.0107026274088272
2020-12-23,SPY,0.003882692105616
2020-12-23,MTUM,0.0028484351070602
2020-12-23,VLUE,0.0014000522146304
2020-12-23,USMV,0.0041809602388297
2020-12-23,EFA,0.0004147184799513
2020-12-24,SPY,0.0085541925415401
2020-12-24,MTUM,-0.0045236955187562
2020-12-24,VLUE,0.000582652286563
2020-12-24,USMV,0.0034213768519415
2020-12-24,EFA,0.0081207029340883
2020-12-28,SPY,-0.0019094892815972
2020-12-28,MTUM,-0.0029235914962592
2020-12-28,VLUE,-0.0013991361723916
2020-12-28,USMV,-0.0020810637014661
2020-12-28,EFA,0.0064219203167251
2020-12-29,SPY,0.0014254450280462
2020-12-29,MTUM,0.0036684320513688
2020-12-29,VLUE,0.0045398046766044
2020-12-29,USMV,0.0013385799026945
2020-12-29,EFA,0.0013611883823442
2020-12-30,SPY,0.0050680859766902
2020-12-30,MTUM,0.0009924567170058
2020-12-30,VLUE,0.0093636472458069
2020-12-30,USMV,0.0087298593501312
2020-12-30,EFA,-0.0076461823279156
2020-12-31,SPY,-0.0137072864102444
2020-12-31,MTUM,-0.0075927531624261
2020-12-31,VLUE,-0.0088990313211004
2020-12-31,USMV,-0.01409435229148
2020-12-31,EFA,0.005194637232074
2021-01-04,SPY,0.0068633825297026
2021-01-04,MTUM,0.0090176491716765
2021-01-04,VLUE,0.0122301900071734
2021-01-04,USMV,0.0010451181021462
2021-01-04,EFA,0.0103097125918887
2021-01-05,SPY,0.0059609644859533
2021-01-05,MTUM,-0.0077687737081318
2021-01-05,VLUE,0.0256992167445842
2021-01-05,USMV,0.0090633699145747
2021-01-05,EFA,0.0114053364624271
2021-01-06,SPY,0.014748184534327
2021-01-06,MTUM,0.0304782762941308
2021-01-06,VLUE,0.0128820111004122
2021-01-06,USMV,0.0060458609634302
2021-01-06,EFA,0.001067176632255
2021-01-07,SPY,0.0056815510763016
2021-01-07,MTUM,0.0163875951663312
2021-01-07,VLUE,-0.0045343150612907
2021-01-07,USMV,0.005278337023858
2021-01-07,EFA,0.0092862666611068
2021-01-08,SPY,-0.0067637854156716
2021-01-08,MTUM,-0.0123407887030062
2021-01-08,VLUE,0.0068487759254007
2021-01-08,USMV,-0.0051310775013532
2021-01-08,EFA,-0.0131590469335604
2021-01-11,SPY,0.0002112867977103
2021-01-11,MTUM,0.0058898349536159
2021-01-11,VLUE,0.0131235042745002
2021-01-11,USMV,-0.0061931204859351
2021-01-11,EFA,0.004538829673919
2021-01-12,SPY,0.002689510111264
2021-01-12,MTUM,0.0034695611902956
2021-01-12,VLUE,0.0029291683620994
2021-01-12,USMV,-0.0001479323820419
2021-01-12,EFA,-0.0013326574735238
2021-01-13,SPY,-0.0035082062165941
2021-01-13,MTUM,-0.005869471244013
2021-01-13,VLUE,0.0175037118240077
2021-01-13,USMV,-0.0056370998833808
2021-01-13,EFA,0.0079702315600208
2021-01-14,SPY,-0.007319388771595
2021-01-14,MTUM,-0.0110531047308494
2021-01-14,VLUE,-0.0127486423714727
2021-01-14,USMV,0.0010410371900508
2021-01-14,EFA,-0.0157358127279404
2021-01-15,SPY,0.0078211807341807
2021-01-15,MTUM,0.0112935758480434
2021-01-15,VLUE,0.0089090136243341
2021-01-15,USMV,0.0051877214355945
2021-01-15,EFA,0.0072318368043297
2021-01-19,SPY,0.0137437772561384
2021-01-19,MTUM,0.0199765067271873
2021-01-19,VLUE,0.0050100482272347
2021-01-19,USMV,0.0089779357655025
2021-01-19,EFA,0.0067822260864797
2021-01-20,SPY,0.0009113810854981
2021-01-20,MTUM,0.0040535811801029
2021-01-20,VLUE,0.0037144710819526
2021-01-20,USMV,-0.0049941373751366
2021-01-20,EFA,0.0007951010342478
2021-01-21,SPY,-0.0035458878651649
2021-01-21,MTUM,0.0003518036861183
2021-01-21,VLUE,-0.014834067640625
2021-01-21,USMV,-0.0025065133465833
2021-01-21,EFA,-0.0047789717909226
2021-01-22,SPY,0.003936177451833
2021-01-22,MTUM,0.0031011929711026
2021-01-22,VLUE,-0.0023681542475015
2021-01-22,USMV,0.0073538659009008
2021-01-22,EFA,-0.0011985492826756
2021-01-25,SPY,-0.0015621575832008
2021-01-25,MTUM,-0.0108081542081144
2021-01-25,VLUE,-0.0019416262322656
2021-01-25,USMV,-0.0007328078244333
2021-01-25,EFA,0.0014645968522678
2021-01-26,SPY,-0.0247440256098315
2021-01-26,MTUM,-0.0346107456579362
2021-01-26,VLUE,-0.0212809628594404
2021-01-26,USMV,-0.0225427257938918
2021-01-26,EFA,-0.0231473566249187
2021-01-27,SPY,0.0085633737481549
2021-01-27,MTUM,0.0164332910725717
2021-01-27,VLUE,0.005280523026761
2021-01-27,USMV,0.0038921682966984
2021-01-27,EFA,0.0063785768829647
2021-01-28,SPY,-0.0202226767476872
2021-01-28,MTUM,-0.0146006315330667
2021-01-28,VLUE,-0.0150345029955014
2021-01-28,USMV,-0.013538316490605
2021-01-28,EFA,-0.0209153352446629
2021-01-29,SPY,0.0165083992064586
2021-01-29,MTUM,0.0243562465021147
2021-01-29,VLUE,0.0125077197776081
2021-01-29,USMV,0.0096461481939065
2021-01-29,EFA,0.0118101612112158
2021-02-01,SPY,0.014041149211664
2021-02-01,MTUM,0.0201645996324414
2021-02-01,VLUE,0.0094152467283707
2021-02-01,USMV,0.0088103831955332
2021-02-01,EFA,0.0100516291239544
2021-02-02,SPY,0.0007860968093494
2021-02-02,MTUM,-0.0029230218310907
2021-02-02,VLUE,0.0045661807614895
2021-02-02,USMV,-0.0053668328266551
2021-02-02,EFA,0.0024299180823814
2021-02-03,SPY,0.0113018087738211
2021-02-03,MTUM,0.0111774311296306
2021-02-03,VLUE,0.0132540828090267
2021-02-03,USMV,0.0070010997651867
2021-02-03,EFA,0.0010779295823705
2021-02-04,SPY,0.0039278346670496
2021-02-04,MTUM,0.0078998120992492
2021-02-04,VLUE,0.0030994760598141
2021-02-04,USMV,0.0051816988719334
2021-02-04,EFA,0.0061761365825844
2021-02-05,SPY,0.0071962141691579
2021-02-05,MTUM,0.0096596423744833
2021-02-05,VLUE,0.0156698900578851
2021-02-05,USMV,0.0045674277933561
2021-02-05,EFA,0.0069362874320598
2021-02-08,SPY,-0.0006662518855323
2021-02-08,MTUM,-0.0005693095393248
2021-02-08,VLUE,0.0
2021-02-08,USMV,0.0005874993369221
2021-02-08,EFA,0.0054349047786141
2021-02-09,SPY,-0.0004357736866809
2021-02-09,MTUM,-0.00342067225673
2021-02-09,VLUE,0.0002102408354306
2021-02-09,USMV,-0.0023530950722689
2021-02-09,EFA,-0.0034429325628384
2021-02-10,SPY,0.0016138869478667
2021-02-10,MTUM,0.0092657483370917
2021-02-10,VLUE,0.0049241272578297
2021-02-10,USMV,0.0004415257036731
2021-02-10,EFA,0.0067427699181085
2021-02-11,SPY,0.0049276261440277
2021-02-11,MTUM,0.0073851931896946
2021-02-11,VLUE,0.0074971539763721
2021-02-11,USMV,0.0013240700316735
2021-02-11,EFA,0.0055190193464662
2021-02-12,SPY,-0.0008662634390348
2021-02-12,MTUM,-0.002586867251234
2021-02-12,VLUE,0.0006217889506796
2021-02-12,USMV,-0.0072290464565484
2021-02-12,EFA,0.0071818909012671
2021-02-16,SPY,0.0002293975013167
2021-02-16,MTUM,-0.0085394814926682
2021-02-16,VLUE,0.001761175608554
2021-02-16,USMV,0.0028094700976538
2021-02-16,EFA,-0.0058721068970831
2021-02-17,SPY,-0.0042649624918279
2021-02-17,MTUM,-0.0070676204729553
2021-02-17,VLUE,-0.0046679228349008
2021-02-17,USMV,0.0010328401626787
2021-02-17,EFA,-0.0049857437654636
2021-02-18,SPY,-0.0017677282368898
2021-02-18,MTUM,-0.0012589496670561
2021-02-18,VLUE,0.0099317687141613
2021-02-18,USMV,-0.0100800162260687
2021-02-18,EFA,0.0028893102473873
2021-02-19,SPY,-0.0077213149734326
2021-02-19,MTUM,-0.0363317518472519
2021-02-19,VLUE,-0.0023705275296055
2021-02-19,USMV,-0.0047790772247403
2021-02-19,EFA,-0.0024947700583744
2021-02-22,SPY,0.001213669977892
2021-02-22,MTUM,-0.0087086051935028
2021-02-22,VLUE,0.0003095719092549
2021-02-22,USMV,0.0016455113064191
2021-02-22,EFA,0.0009198381801324
2021-02-23,SPY,0.0109589274158545
2021-02-23,MTUM,0.0068658452131453
2021-02-23,VLUE,0.02294497324065
2021-02-23,USMV,0.0050683441388811
2021-02-23,EFA,0.0031474999104233
2021-02-24,SPY,-0.0243907524941534
2021-02-24,MTUM,-0.0392565359542652
2021-02-24,VLUE,-0.0291538042897764
2021-02-24,USMV,-0.0122683437320391
2021-02-24,EFA,-0.0171689170997004
2021-02-25,SPY,-0.0051662404990697
2021-02-25,MTUM,0.0080122389197191
2021-02-25,VLUE,-0.0037436192767169
2021-02-25,USMV,-0.0098327593143264
2021-02-25,EFA,-0.0142207002463744
2021-02-26,SPY,0.023951415326578
2021-02-26,MTUM,0.0302323046106236
2021-02-26,VLUE,0.0239857402063853
2021-02-26,USMV,0.0168828508176142
2021-02-26,EFA,0.0186071454489442
2021-03-01,SPY,-0.0078339804724008
2021-03-01,MTUM,-0.0182722038675938
2021-03-01,VLUE,-0.005507887227457
2021-03-01,USMV,-0.0034435503688782
2021-03-01,EFA,-0.0010618228452405
2021-03-02,SPY,-0.0133342055832378
2021-03-02,MTUM,-0.0410468542054487
2021-03-02,VLUE,-0.0008184915717732
2021-03-02,USMV,-0.0119204615624976
2021-03-02,EFA,-0.0061258494467855
2021-03-03,SPY,-0.0124519792743487
2021-03-03,MTUM,-0.0279415990760892
2021-03-03,VLUE,-0.0151618805911542
2021-03-03,USMV,-0.0106820810897063
2021-03-03,EFA,-0.0095297565177277
2021-03-04,SPY,0.0182294352506546
2021-03-04,MTUM,0.0090573632315309
2021-03-04,VLUE,0.0260551043173168
2021-03-04,USMV,0.0224524016731014
2021-03-04,EFA,0.0064526441740761
2021-03-05,SPY,-0.0049913462017844
2021-03-05,MTUM,-0.0345300491167054
2021-03-05,VLUE,0.00867062285995
2021-03-05,USMV,0.0028460163748608
2021-03-05,EFA,-0.0034898393676137
2021-03-08,SPY,0.0141765832824644
2021-03-08,MTUM,0.0487903113182719
2021-03-08,VLUE,0.004207037314602
2021-03-08,USMV,0.0056686997610767
2021-03-08,EFA,0.0133565154700874
2021-03-09,SPY,0.0062054929986526
2021-03-09,MTUM,-0.0020973943565816
2021-03-09,VLUE,0.0115285716974762
2021-03-09,USMV,0.0062274105505379
2021-03-09,EFA,0.0042368262531525
2021-03-10,SPY,0.0100879498103328
2021-03-10,MTUM,0.0329188917201895
2021-03-10,VLUE,0.0051252098023533
2021-03-10,USMV,0.0023621889890302
2021-03-10,EFA,0.0052708006750672
2021-03-11,SPY,0.00134588597406
2021-03-11,MTUM,-0.0090914156329216
